-0.382907 -0.199675 1.0865 -0.860739 0.300408 0.440956 0.348923 -0.229856 -1.04959 1.02099 0.670512 0.0800616 1.0677 0.68357 -0.0397286 0 0.284812 -0.768611 0.941315 -0.146623 -0.367319 
0.316524 -0.763343 0.944071 -0.213072 -0.252183 1.46919 0.750129 -0.795378 -0.914145 -0.490824 -1.04921 -1.22151 -1.85629 1.1962 0.961866 0 -0.262529 -0.257379 1.06005 -0.835017 0.326862 
-0.187822 -0.158333 1.028 -0.675115 0.0393841 -0.216595 0.237179 -1.10341 -0.0578121 -0.249323 -0.316476 -1.21348 -0.0790902 0.880883 -1.08699 0 0.035045 -0.480314 0.704471 -0.029608 -0.183602 
-0.104315 -0.233035 1.17418 -0.941799 0.0842727 -0.185023 0.710993 0.323451 -1.03717 1.04151 1.71782 -1.26169 0.56602 1.35246 -0.482865 0 0.0831003 -0.920589 1.14028 -0.220343 -0.103143 
0.242032 0.0554766 0.458486 -0.460206 0.325101 -0.0667314 -0.248082 1.65376 -1.25459 0.988065 -0.0512523 -0.266811 -0.585579 1.26033 1.78633 0 0.339825 -1.11896 1.56165 -0.388932 0.227343 
-0.051238 -0.75781 1.53793 -0.77348 -0.243137 -1.10901 0.31707 1.94005 -0.738558 -0.2048 0.967298 -0.864959 2.06041 1.38913 -1.50005 0 -0.227107 -0.530699 1.06055 -0.523214 -0.0672669 
0.186967 -0.850287 1.47006 -0.935392 0.211252 -1.44946 0.458007 0.310047 -0.805325 1.81243 1.01859 -0.0514866 -1.24082 0.109317 -0.131761 0 0.211735 -1.21204 1.9783 -1.08187 0.186527 
0.113703 -0.561565 1.02898 -1.0633 -0.033916 -2.01514 -0.19295 -0.789506 -1.01675 0.583997 -0.515292 0.149915 -0.644919 0.535288 -1.47665 0 -0.03417 -1.12956 1.18657 -0.652887 0.113889 
-0.278877 -0.948694 1.55348 -0.165267 -0.265016 1.52336 -0.306501 2.03951 -1.3513 -1.5558 -0.16579 -0.753458 -0.190826 1.14808 0.21713 0 -0.265315 0.219866 0.591697 -0.372042 -0.278621 
0.0956189 -0.71167 0.902254 0.304621 -0.0693968 -0.305139 0.464514 0.720839 -0.364433 -0.364642 -1.32414 -0.538164 -0.214399 0.374923 -1.3091 0 -0.0695126 0.245917 0.992618 -0.743329 0.0957117 
-0.183211 -1.13276 1.88141 0.0936437 -0.166027 -0.531332 -0.313411 1.41613 -1.17974 -1.24132 -1.05983 -0.573149 1.05446 0.675034 -1.16861 0 -0.166074 0.153095 1.52566 -0.83646 -0.183193 
-0.0166575 -0.801603 1.40229 -0.0552454 -0.0119005 -1.00482 0.694543 1.85631 -0.81507 1.29564 -0.158617 0.107308 -0.0290956 0.202124 0.0475639 0 -0.0119035 -0.0404589 1.36208 -0.776181 -0.0166552 
-0.204827 -0.225315 1.20158 -1.21929 0.19618 -1.43635 1.0616 -0.632833 -0.861653 0.016271 -1.32002 -0.737742 -1.86154 1.31806 1.37381 0 0.195872 -1.21434 1.14734 -0.176037 -0.204534 
-0.0793212 -0.422477 1.47403 -0.959321 0.0390408 -0.990607 -0.0269253 -1.98436 -0.274031 0.524268 1.04518 -0.844734 -0.272077 0.349976 -0.932438 0 0.0378914 -0.920607 1.41805 -0.405212 -0.0781797 
0.0494191 -0.361486 0.343881 -0.47715 -0.0231087 1.59995 1.00008 0.382272 -1.4095 0.643514 2.03132 -1.11139 -1.6217 0.333898 -1.4438 0 -0.0231774 -0.534068 0.472343 -0.43303 0.0494759 
0.198078 -0.622624 1.2712 -0.289711 -0.127388 0.408387 0.299863 0.521243 -0.95686 0.380637 -0.55511 -0.927206 1.2876 1.13595 1.62221 0 -0.128548 -0.3814 1.39416 -0.653897 0.199121 
-0.0689688 -0.206254 0.474886 -0.732076 0.13368 -2.07266 0.304552 0.695025 -0.722768 -0.934914 -1.59505 0.0788792 0.414919 0.619554 -1.08685 0 0.134158 -0.850147 0.645029 -0.258326 -0.0693707 
-0.272416 -0.812345 1.44857 -0.634374 0.378841 -0.133643 0.310406 0.598996 -1.38556 0.580191 1.21214 -0.912978 -0.653727 1.37288 -1.13498 0 0.40295 -0.700132 1.59138 -0.889394 -0.296525 
-0.370969 -0.293928 1.7206 -1.40623 0.319547 0.237662 0.112076 1.77098 -1.41171 1.66862 -1.97625 -1.10973 0.226267 0.401512 1.42226 0 0.305353 -1.3575 1.67005 -0.292107 -0.35678 
-0.0208758 -0.769168 1.15526 -0.263962 -0.183804 -0.840951 0.980683 -1.81603 -0.511931 0.426859 -1.58845 -0.12217 1.66898 1.4893 -1.05446 0 -0.177495 -0.0811753 0.73171 -0.528409 -0.0271145 
0.0786941 -0.668732 1.33199 -0.918898 -0.133757 -0.915827 0.778388 0.721086 -1.51964 0.37328 -1.5652 -1.15615 -1.36593 0.804086 -1.36264 0 -0.132715 -0.855908 1.248 -0.647732 0.0777046 
-0.00353709 -0.848002 0.853658 0.354564 0.0395137 -0.290372 0.464373 -1.46678 -0.863167 -0.0584075 0.0192779 0.0826472 0.821904 1.40419 -0.184466 0 0.0395835 0.340384 0.910151 -0.890315 -0.00359926 
-0.077596 -0.249508 0.738947 -0.459747 0.00916625 1.62869 0.0236023 -0.807787 -1.44238 0.859945 -1.82796 -0.156348 0.170042 0.91198 0.0785874 0 0.00768216 -0.346167 0.523437 -0.147579 -0.0761129 
-0.150391 0.111478 0.862011 -1.19537 -0.0583171 -0.426598 1.26785 -0.660403 -0.654484 -1.71766 1.14809 -0.871337 -1.37454 0.971146 0.249811 0 -0.0603564 -0.810488 0.2179 0.370711 -0.14843 
-0.293878 -0.483305 0.707016 -0.589507 0.276141 1.97972 0.640611 0.281486 -0.27377 -1.32135 -1.02117 -0.0821115 -1.02763 0.063 -1.40786 0 0.275573 -0.605133 0.634265 -0.394927 -0.293365 
0.160249 -0.663673 0.97421 0.085451 0.20027 0.410162 0.986781 0.115095 -0.0940425 1.05371 -0.624415 -0.148252 0.413226 0.344377 -0.846095 0 0.200776 -0.0957125 1.51223 -1.02053 0.159813 
0.126397 -0.643965 1.11165 0.0162911 -0.0498781 -1.91476 1.25572 -0.571513 -1.09579 0.311971 1.67024 -1.2836 -1.972 1.3069 0.53885 0 -0.0502714 -0.0683761 1.25945 -0.707092 0.126717 
-0.0929457 -0.981065 1.74735 -0.700769 -0.233294 -0.514826 0.0158841 1.38623 -0.565825 0.998493 -0.932976 0.200829 0.276144 0.790215 -0.860468 0 -0.221132 -0.498456 1.28743 -0.723471 -0.105067 
0.12771 -0.963003 1.86148 -0.380256 -0.0622127 0.68973 0.0333977 -0.321798 -0.979689 0.558216 0.210043 -0.572649 1.14711 0.597245 -1.25398 0 -0.0624492 -0.450966 1.95162 -0.982432 0.127888 
0.127918 -0.913689 1.04994 -0.366531 -0.0647687 1.13425 -0.122491 -1.25168 -0.647976 -1.74316 2.08434 -0.0921232 -0.227065 0.117741 0.658303 0 -0.0660349 -0.395211 1.15063 -0.985701 0.129133 
0.0359654 -0.346169 0.713186 -0.362412 -0.0360654 -0.723757 1.29573 0.148782 -0.356353 -1.04597 1.35955 -1.17639 -0.518828 0.339414 -1.37187 0 -0.0360636 -0.362426 0.713043 -0.346012 0.0359636 
-0.157667 -0.83819 1.47278 -0.235923 -0.150241 -1.54558 0.818033 0.42897 -1.16049 1.35104 -0.0217286 -0.95154 0.849149 0.9308 -1.28646 0 -0.150344 -0.0333564 0.976221 -0.544201 -0.157576 
-0.0634152 -0.832534 0.856053 0.0931551 0.0835363 1.37059 0.880063 1.36769 -1.30224 1.14017 -0.769827 -0.994978 -0.89981 1.25987 -0.123357 0 0.0841424 0.0857458 0.888534 -0.857606 -0.0640148 
0.109711 -0.243057 1.13724 -0.922915 0.10463 -0.853241 0.723289 0.266387 -1.11561 -0.403813 -0.11917 -1.00705 1.60788 0.398387 0.591918 0 0.104256 -1.1363 1.46451 -0.356949 0.110085 
0.134719 -0.942939 1.69041 -0.552677 -0.0938209 -1.58378 1.22268 -1.84634 -0.19837 0.603922 -1.79625 -0.790712 -0.799658 0.213092 1.55426 0 -0.0949117 -0.592493 1.74784 -0.960558 0.135775 
0.0302883 -1.18103 1.34666 -0.124508 -0.0381562 1.90273 0.452665 -1.23386 -1.14146 -0.283216 -0.491359 0.183586 1.26744 0.519672 0.122299 0 -0.0379738 -0.122934 1.33713 -1.17307 0.0301062 
