0.220772 0.0897701 -0.0395145 -0.398275 -0.0174005 -0.399735 0.794838 -1.42452 -1.13596 1.37164 1.68543 -1.14794 0.13447 1.14114 0.00471141 0 -0.0201847 -0.880866 0.902076 -0.369229 0.223304 
-0.253655 -0.662672 1.09767 -0.766591 0.00517754 -1.52204 0.272439 -0.449519 -0.618205 -1.45364 1.23835 -0.188108 0.898405 1.31284 -0.00820616 0 0.000878318 -0.458594 0.460484 -0.333479 -0.249694 
-0.0107422 -0.0483073 0.199469 -0.877493 0.0512523 -1.3253 0.526305 -1.015 -0.410691 1.33222 0.312437 -0.205117 1.67318 0.714999 -1.2489 0 0.0512903 -0.984376 0.375192 -0.117147 -0.0107652 
0.240992 0.134459 0.222202 -0.470791 0.108568 -0.959778 1.07143 1.76046 -0.386989 -1.15219 -0.672877 -0.970387 -1.03481 0.987836 -0.492871 0 0.0989201 -1.01423 1.17957 -0.279472 0.250542 
-0.301712 -1.03578 1.91401 -0.262374 0.269324 -0.108286 0.930611 -0.00200728 -1.15738 -1.40284 1.07236 -1.29115 1.27227 0.740924 0.579548 0 0.269095 -0.0819623 1.78674 -1.08893 -0.301564 
-0.325757 -0.533953 1.5569 -1.01999 0.0867067 -0.625934 1.26438 0.739552 -0.571815 1.43087 1.6074 -0.912527 1.62441 1.1527 -1.60554 0 0.0569663 -0.806119 1.20194 -0.392872 -0.296017 
-0.239645 -0.372845 0.63669 -0.653269 0.32454 -0.202616 0.191472 1.942 -0.490225 0.936677 2.02076 -0.99751 1.24781 0.747682 -0.924421 0 0.326878 -0.802811 0.806959 -0.393571 -0.241722 
-0.261953 -0.374028 1.21539 -1.60826 -0.179563 0.303055 -0.216573 0.737896 -1.05323 -0.509667 -0.362367 -0.800137 -0.340568 0.0822001 -0.031684 0 -0.180025 -0.935284 0.0924911 0.0758944 -0.261696 
0.029054 -0.662107 1.1209 -1.01319 0.0924303 0.570804 1.10646 0.74722 -0.0495924 0.804744 0.38549 0.130048 0.0740958 0.152659 -1.17464 0 0.0926154 -1.13435 1.31379 -0.733833 0.0289128 
0.00110114 -0.163436 0.453643 -1.14171 -0.0680507 -0.175055 0.746902 -1.41288 -0.756787 -0.124058 1.56009 0.138966 -1.97636 1.36537 1.64147 0 -0.068 -0.989193 0.205473 -0.0677788 0.00107788 
-0.159667 -0.00848195 0.948665 -1.0737 0.310601 -0.505679 -0.271987 -1.51932 -1.4058 -1.44891 -0.260756 0.11083 -1.89236 1.12763 0.338296 0 0.323784 -1.24038 1.15994 -0.0530611 -0.172654 
-0.0270492 -0.144761 0.156059 -0.680608 0.0655591 1.22268 1.04292 -0.884043 -0.474303 0.286302 0.163097 -0.719259 -1.58043 0.179049 0.466397 0 0.0656294 -0.803694 0.360279 -0.225896 -0.0270968 
-0.0282083 -1.17311 2.10989 -0.674804 -0.10522 0.541664 0.843114 2.02955 -0.84604 -0.567297 0.631664 -0.580268 -1.3679 1.27693 0.580283 0 -0.10453 -0.638757 1.96466 -1.06393 -0.0288548 
-0.123542 -0.0619772 0.181813 -0.303955 0.203673 -1.73845 0.895449 0.740166 -1.17298 1.06251 0.559651 -0.835691 0.755904 0.762048 -1.41478 0 0.207231 -0.522267 0.572414 -0.234266 -0.127012 
-0.217334 -0.591661 0.933483 -0.96832 0.159585 -0.457165 0.887322 0.502249 -0.380342 0.687307 1.19845 -0.577572 0.508051 0.736101 0.815629 0 0.159115 -0.928982 0.748045 -0.445561 -0.216997 
