0 -0.349066 0.698132 -0.436332 0 1.39626 0.349066 -1.39626 -0.5 0 1.39626 -0.349066 1.39626 0.5 0 0 0 -0.436332 0.698132 -0.349066 0 
0.11691 -0.768591 1.26726 -0.879992 -0.141929 1.5708 0.17 0 -0.036 0 0.589818 -0.12554 1.04497 0.305707 -1.07782 0 -0.141612 -0.83013 1.22865 -0.779848 0.116628 
